order_id,product_id,product_amount,product_name,consumer_name
3277,40,1817.0,notebook samsung i7,Rafael Arruda
3278,69,1346.0,barra de chocolate,Rafael Arruda
3279,58,830.0,espumante,Rafael Arruda
3280,69,1346.0,barra de chocolate,Rafael Arruda
3281,47,1328.0,chocolate,Rafael Arruda
3282,21,1856.0,camera,Émerson Fraga
3283,41,756.0,samsung s20 fe,Émerson Fraga
3284,30,1637.0,moto g9,Émerson Fraga
3285,34,20.0,papel de parede cinza,Émerson Fraga
3287,29,263.0,camera fotografica,Fernando Barroso Ito
3289,14,1563.0,carregador iphone,Kléber Paim
3290,27,438.0,camera canon,Elaine Gimenes Quadros
3291,29,263.0,camera fotografica,Janaína Pacheco Damasceno
3293,39,1513.0,moto g10 plus,Janaína Pacheco Damasceno
3294,57,42.0,dolce gusto,Janaína Pacheco Damasceno
3296,22,1807.0,câmera,Valdomiro Machado da Silva
3297,36,1590.0,ipad,Valdomiro Machado da Silva
3298,33,1033.0,câmera fotográfica,Valdomiro Machado da Silva
3299,30,1637.0,moto g9,Isabela Cavalcanti Paschoal
3300,39,1513.0,moto g10 plus,Isabela Cavalcanti Paschoal
3301,25,66.0,s20 fe,Isabela Cavalcanti Paschoal
3302,63,1307.0,cafeteira,Isabela Cavalcanti Paschoal
3303,39,1513.0,moto g10 plus,Isabela Cavalcanti Paschoal
3305,50,1730.0,gin,Émerson Leal Assis
3308,66,1620.0,leite condensado,Émerson Leal Assis
3310,55,1630.0,mercado livre,Émerson Leal Assis
3311,28,179.0,instax,Taís Arruda Damasceno
3314,27,438.0,camera canon,Émerson Vargas
3315,41,756.0,samsung s20 fe,Émerson Vargas
3316,46,707.0,vinho,Émerson Vargas
3317,16,1171.0,fichario,Émerson Vargas
3318,27,438.0,camera canon,Émerson Vargas
3319,61,396.0,pasta,Nicole da Cruz Paim
3320,40,1817.0,notebook samsung i7,Nicole da Cruz Paim
3321,70,1723.0,leite ninho,Nicole da Cruz Paim
3323,9,339.0,fluke,Isabela Leal Pedroso
3324,42,521.0,papel de parede branco,Isabela Leal Pedroso
3328,4,1474.0,power supply,Poliane Carmo
3329,27,438.0,camera canon,Carina Pedroso
3330,61,396.0,pasta,Carina Pedroso
3332,58,830.0,espumante,Beatriz Ruiz
3333,30,1637.0,moto g9,Beatriz Ruiz
3335,44,1330.0,camera de segurança wifi,Beatriz Ruiz
3336,21,1856.0,camera,Beatriz Ruiz
3337,49,580.0,whisky,Beatriz Ruiz
3338,1,844.0,battery,Poliane Vaz
3340,6,1649.0,battery charger,Isabela Paschoal
3341,13,1950.0,led strip,Nicole da Cunha
3342,1,844.0,battery,Nicole da Cunha
3343,44,1330.0,camera de segurança wifi,Nicole da Cunha
3344,10,1572.0,laser,Nicole da Cunha
3345,41,756.0,samsung s20 fe,Nicole da Cunha
3346,62,0.0,carrefour,Nicole da Cunha
3347,48,864.0,cerveja,Nicole da Cunha
3348,16,1171.0,fichario,Rafael Leal Ito
3349,34,20.0,papel de parede cinza,Rafael Leal Ito
3350,43,482.0,moto g 10,Rafael Leal Ito
3351,14,1563.0,carregador iphone,Rafael Leal Ito
3352,52,87.0,bebedouro,Rafael Leal Ito
3353,54,242.0,vodka,Valdomiro Carmo Simões
3354,35,1449.0,monitor ultrawide,Valdomiro Carmo Simões
3355,47,1328.0,chocolate,Valdomiro Carmo Simões
3356,7,1089.0,trash can,Valdomiro Carmo Simões
3357,41,756.0,samsung s20 fe,Valdomiro Carmo Simões
3358,9,339.0,fluke,Rafael Monteiro Paim
3359,20,687.0,led rgb,Nicolas Cavalcanti Paschoal
3360,12,437.0,multimeter,Nicolas Cavalcanti Paschoal
3362,8,425.0,car battery,Nicolas Cavalcanti Paschoal
3363,47,1328.0,chocolate,Nicolas Cavalcanti Paschoal
3365,2,1243.0,bateria,Rafael Paschoal Cavalcanti
3366,65,913.0,morango,Rafael Paschoal Cavalcanti
3367,62,0.0,carrefour,Rafael Paschoal Cavalcanti
3369,9,339.0,fluke,Rafael Paschoal Cavalcanti
3370,29,257.0,camera fotografica,Rafael Paschoal Cavalcanti
3371,40,1817.0,notebook samsung i7,Heloísa Vaz
3373,65,913.0,morango,Heloísa Vaz
3374,3,1947.0,batteries,Heloísa Vaz
3375,65,913.0,morango,Heloísa Silveira
3376,38,819.0,motorola g10,Heloísa Silveira
3377,63,1307.0,cafeteira,Heloísa Silveira
3378,6,1649.0,battery charger,Heloísa Silveira
3381,32,1902.0,instax mini,Heloísa Silveira
3382,68,148.0,açúcar,Rafael Ruiz Pedroso
3383,55,1630.0,mercado livre,Rafael Ruiz Pedroso
3384,55,1630.0,mercado livre,Janaína Pedroso Arruda
3385,10,1572.0,laser,Janaína Pedroso Arruda
3386,59,1566.0,doces,Janaína Pedroso Arruda
3387,63,1307.0,cafeteira,Janaína Pedroso Arruda
3388,41,756.0,samsung s20 fe,Janaína Pedroso Arruda
3389,57,42.0,dolce gusto,Janaína Pedroso Arruda
3390,50,1730.0,gin,Janaína Pedroso Arruda
3391,25,66.0,s20 fe,Elaine Nazário
3392,5,74.0,led lights,Elaine Nazário
3394,38,819.0,motorola g10,Elaine Nazário
3396,24,509.0,polaroid,Kléber Paschoal
3397,28,179.0,instax,Kléber Paschoal
3399,55,1630.0,mercado livre,Nicolas Assis
3400,33,1033.0,câmera fotográfica,Nicolas Assis
3401,31,748.0,camera polaroid,Nicolas Assis
3402,38,819.0,motorola g10,Nicolas Assis
3403,44,1330.0,camera de segurança wifi,Nicolas Assis
3405,5,74.0,led lights,Adriano de Salles Pacheco
3406,44,1330.0,camera de segurança wifi,Adriano de Salles Pacheco
3407,25,66.0,s20 fe,Heloísa Barroso
3408,21,1856.0,camera,Heloísa Barroso
3409,29,257.0,camera fotografica,Heloísa Barroso
3411,46,707.0,vinho,Heloísa Barroso
3412,55,1630.0,mercado livre,Heloísa Barroso
3413,27,438.0,camera canon,Nicolas da Cunha Silveira
3414,8,425.0,car battery,Nicolas da Cunha Silveira
3416,44,1330.0,camera de segurança wifi,Nicolas da Cunha Silveira
3417,18,426,arduino,Nicolas da Cunha Silveira
3419,16,1171.0,fichario,Nicolas Pedroso
3420,51,582.0,queijo,Nicolas Pedroso
3421,23,442.0,moto g10,Fernando Fraga Lobo
3422,37,1739.0,moto g9 plus,Fernando Fraga Lobo
3423,28,179.0,instax,Fernando Fraga Lobo
3424,62,0.0,carrefour,Fernando Fraga Lobo
3425,35,1449.0,monitor ultrawide,Kléber Silveira
3426,9,339.0,fluke,Kléber Silveira
3427,2,1243.0,bateria,Rafael Pedroso Braz
3428,38,819.0,motorola g10,Rafael Pedroso Braz
3429,41,756.0,samsung s20 fe,Rafael Pedroso Braz
3430,5,74.0,led lights,Rafael Pedroso Braz
3431,13,1950.0,led strip,Rafael Pedroso Braz
3432,23,442.0,moto g10,Adriano Fraga Lopes
3433,70,1723.0,leite ninho,Adriano Fraga Lopes
3434,9,339.0,fluke,Isabela Lopes
3435,1,844.0,battery,Isabela Lopes
3436,4,1474.0,power supply,Isabela Lopes
3438,57,42.0,dolce gusto,Émerson Simões Braga
3441,60,1116.0,cacau show,Carina Vargas Paschoal
3442,67,1774.0,cortina para sala,Carina Vargas Paschoal
3443,17,0.0,bateria carro,Nicole Vaz Paschoal
3444,24,509.0,polaroid,Nicole Vaz Paschoal
3445,8,425.0,car battery,Nicole Vaz Paschoal
3446,49,580.0,whisky,Nicole Vaz Paschoal
3447,18,426,arduino,Nicole Vaz Paschoal
3448,37,1739.0,moto g9 plus,Nicole Vaz Paschoal
3449,49,580.0,whisky,Nicole Vaz Paschoal
3450,62,0.0,carrefour,Gilmar Machado Simões
3453,59,1566.0,doces,Antônio Silveira
3454,24,509.0,polaroid,Antônio Silveira
3455,12,437.0,multimeter,Antônio Silveira
3456,29,254.0,camera fotografica,Antônio Silveira
3457,2,1243.0,bateria,Elaine Paim da Cruz
3458,63,1307.0,cafeteira,Elaine Paim da Cruz
3459,23,442.0,moto g10,Elaine Paim da Cruz
3460,28,179.0,instax,Gilmar Ito Ito
3461,32,1902.0,instax mini,Gilmar Ito Ito
3463,24,509.0,polaroid,Gilmar Ito Ito
3464,55,1630.0,mercado livre,Gilmar Ito Ito
3465,69,1346.0,barra de chocolate,Fernando Lobo Silveira
3467,67,1774.0,cortina para sala,Fernando Lobo Silveira
3469,23,442.0,moto g10,Fernando Lobo Silveira
3470,64,1575.0,heineken,Fernando Lobo Silveira
3471,23,442.0,moto g10,Elaine Lopes
3472,30,1636.0,moto g9,Elaine Lopes
3473,9,339.0,fluke,Elaine Lopes
3475,60,1116.0,cacau show,Elaine Lopes
3476,13,1950.0,led strip,Elaine Lopes
3478,43,482.0,moto g 10,Kléber Quadros
3479,27,438.0,camera canon,Taís Monteiro Carmo
3480,7,1089.0,trash can,Taís Monteiro Carmo
3482,14,1563.0,carregador iphone,Taís Monteiro Carmo
3483,58,830.0,espumante,Taís Monteiro Carmo
3484,62,0.0,carrefour,Taís Monteiro Carmo
3485,36,1590.0,ipad,Taís Monteiro Carmo
3486,21,1856.0,camera,Carina Vargas Gimenes
3487,4,1474.0,power supply,Poliane Damasceno
3488,66,1620.0,leite condensado,Poliane Damasceno
3489,4,1474.0,power supply,Poliane Damasceno
3490,41,756.0,samsung s20 fe,Poliane Damasceno
3491,58,830.0,espumante,Poliane Damasceno
3493,48,864.0,cerveja,Poliane Damasceno
3494,6,1649.0,battery charger,Fernando Cavalcanti
3496,60,1116.0,cacau show,Fernando Cavalcanti
3497,22,1807.0,câmera,Elaine Nazário da Cunha
3498,53,170.0,jack daniels,Elaine Nazário da Cunha
3499,5,74.0,led lights,Nicole Medeiros
3500,24,509.0,polaroid,Nicole Medeiros
3501,31,748.0,camera polaroid,Poliane Fraga Lobo
3503,41,756.0,samsung s20 fe,Émerson Vargas Cavalcanti
3504,43,482.0,moto g 10,Émerson Vargas Cavalcanti
3505,24,509.0,polaroid,Émerson Vargas Cavalcanti
3506,9,339.0,fluke,Adriano Pedroso Barroso
3507,22,1807.0,câmera,Adriano Pedroso Barroso
3508,10,1562.0,laser,Adriano Pedroso Barroso
3509,63,1307.0,cafeteira,Adriano Pedroso Barroso
3510,55,1630.0,mercado livre,Adriano Pedroso Barroso
3511,31,748.0,camera polaroid,Adriano Pedroso Barroso
3512,19,1394.0,bateria de carro,Rafael Oliveira
3513,20,684.0,led rgb,Rafael Oliveira
3514,63,1307.0,cafeteira,Rafael Oliveira
3515,48,864.0,cerveja,Rafael Oliveira
3516,1,844.0,battery,Janaína Paschoal
3518,28,162.0,instax,Kléber Leal
3519,36,1590.0,ipad,Kléber Leal
3520,34,20.0,papel de parede cinza,Kléber Leal
3521,66,1620.0,leite condensado,Kléber Leal
3522,12,437.0,multimeter,Kléber Leal
3525,26,1287.0,nikon,Carlos Medeiros Falcão
3526,57,42.0,dolce gusto,Carlos Medeiros Falcão
3527,47,1323.0,chocolate,Carlos Medeiros Falcão
3529,6,1649.0,battery charger,Poliane Pacheco da Silva
3530,63,1307.0,cafeteira,Poliane Pacheco da Silva
3532,3,1947.0,batteries,Poliane Lobo Pedroso
3533,38,819.0,motorola g10,Poliane Lobo Pedroso
3534,22,1807.0,câmera,Poliane Lobo Pedroso
3535,11,1235.0,kabel,Poliane Lobo Pedroso
3536,26,1287.0,nikon,Poliane Lobo Pedroso
3537,25,66.0,s20 fe,Nicolas Pacheco
3538,27,438.0,camera canon,Nicolas Pacheco
3539,25,66.0,s20 fe,Nicolas Pacheco
3540,39,1513.0,moto g10 plus,Nicolas Pacheco
3541,42,521.0,papel de parede branco,Adriano Arruda
3542,30,1636.0,moto g9,Adriano Arruda
3543,27,438.0,camera canon,Adriano Arruda
3544,57,42.0,dolce gusto,Adriano Arruda
3545,60,1116.0,cacau show,Adriano Arruda
3546,6,1649.0,battery charger,Heloísa Barroso Gimenes
3547,1,844.0,battery,Heloísa Barroso Gimenes
3548,5,74.0,led lights,Heloísa Barroso Gimenes
3549,12,437.0,multimeter,Heloísa Barroso Gimenes
3550,69,1346.0,barra de chocolate,Heloísa Barroso Gimenes
3551,49,580.0,whisky,Heloísa Barroso Gimenes
3552,42,521.0,papel de parede branco,Heloísa Barroso Gimenes
3554,59,1566.0,doces,Gilmar Vargas
3556,59,1566.0,doces,Gilmar Vargas
3557,46,707.0,vinho,Gilmar Vargas
3559,55,1630.0,mercado livre,Beatriz Paschoal
3560,25,66.0,s20 fe,Beatriz Paschoal
3561,50,1722.0,gin,Beatriz Paschoal
3563,15,1805.0,switch controller,Beatriz Paschoal
3564,56,269.0,malbec,Beatriz Paschoal
3565,57,42.0,dolce gusto,Kléber Quadros
3566,42,521.0,papel de parede branco,Kléber Quadros
3567,61,396.0,pasta,Kléber Quadros
3568,11,1235.0,kabel,Kléber Quadros
3569,40,1814.0,notebook samsung i7,Kléber Quadros
3570,61,396.0,pasta,Heloísa Farias Lima
3571,3,1947.0,batteries,Heloísa Farias Lima
3572,1,844.0,battery,Heloísa Farias Lima
3573,66,1620.0,leite condensado,Heloísa Farias Lima
3574,62,0.0,carrefour,Gilmar da Cruz
3575,16,1171.0,fichario,Gilmar da Cruz
3576,5,74.0,led lights,Gilmar da Cruz
3577,42,521.0,papel de parede branco,Gilmar da Cruz
3578,58,830.0,espumante,Gilmar da Cruz
3580,50,1722.0,gin,Valdomiro Quadros Cavalcanti
3581,37,1739.0,moto g9 plus,Carina Machado
3583,22,1807.0,câmera,Carina Machado
3585,4,1474.0,power supply,Nicole Gimenes Braga
3586,37,1739.0,moto g9 plus,Nicole Gimenes Braga
3588,67,1774.0,cortina para sala,Nicole Gimenes Braga
3589,52,78.0,bebedouro,Nicole Gimenes Braga
3590,61,396.0,pasta,Nicole Gimenes Braga
3591,29,254.0,camera fotografica,Fernando Falcão Ito
3592,54,242.0,vodka,Fernando Falcão Ito
3593,60,1105.0,cacau show,Fernando Falcão Ito
3594,17,0.0,bateria carro,Nicolas Falcão Damasceno
3595,38,819.0,motorola g10,Nicolas Falcão Damasceno
3596,31,748.0,camera polaroid,Nicolas Falcão Damasceno
3597,42,521.0,papel de parede branco,Nicolas Falcão Damasceno
3598,6,1649.0,battery charger,Nicolas Falcão Damasceno
3599,64,1575.0,heineken,Nicolas Falcão Damasceno
3600,39,1513.0,moto g10 plus,Nicolas Falcão Damasceno
3601,56,269.0,malbec,Kléber Fraga Farias
3603,31,748.0,camera polaroid,Adriano Vargas
3604,52,78.0,bebedouro,Adriano Vargas
3605,38,819.0,motorola g10,Adriano Vargas
3607,51,515.0,queijo,Antônio Velho
3608,2,1243.0,bateria,Antônio Velho
3609,52,78.0,bebedouro,Antônio Velho
3610,66,1620.0,leite condensado,Taís Paschoal
3611,37,1739.0,moto g9 plus,Taís Paschoal
3612,58,830.0,espumante,Taís Paschoal
3613,58,830.0,espumante,Taís Paschoal
3614,36,1590.0,ipad,Nicole Ruiz Barroso
3615,5,74.0,led lights,Nicole Ruiz Barroso
3616,66,1620.0,leite condensado,Nicole Ruiz Barroso
3618,62,0.0,carrefour,Nicole Ruiz Barroso
3619,49,580.0,whisky,Nicole Ruiz Barroso
3620,41,756.0,samsung s20 fe,Gilmar Vaz
3621,61,396.0,pasta,Gilmar Vaz
3623,70,1723.0,leite ninho,Gilmar Machado Cavalcanti
3624,57,40.0,dolce gusto,Gilmar Machado Cavalcanti
3625,55,1630.0,mercado livre,Gilmar Machado Cavalcanti
3626,33,1033.0,câmera fotográfica,Gilmar Machado Cavalcanti
3627,23,442.0,moto g10,Rafael Cavalcanti
3629,66,1619.0,leite condensado,Rafael Cavalcanti
3632,70,1723.0,leite ninho,Antônio Quadros
3634,68,148.0,açúcar,Antônio Quadros
3635,70,1723.0,leite ninho,Antônio Quadros
3636,62,0.0,carrefour,Antônio Quadros
3637,44,1326.0,camera de segurança wifi,Beatriz Ito
3639,34,20.0,papel de parede cinza,Beatriz Ito
3640,45,1496.0,instax mini 11,Beatriz Ito
3641,44,1326.0,camera de segurança wifi,Beatriz Ito
3643,8,425.0,car battery,Taís Arruda
3644,53,168.0,jack daniels,Taís Arruda
3645,2,1243.0,bateria,Taís Arruda
3647,63,1307.0,cafeteira,Heloísa Damasceno Lima
3648,52,70.0,bebedouro,Elaine da Cunha Velho
3649,59,1566.0,doces,Nicolas Oliveira
3650,47,1323.0,chocolate,Nicolas Oliveira
3651,70,1723.0,leite ninho,Nicolas Oliveira
3652,59,1566.0,doces,Fabiana Silveira
3653,41,756.0,samsung s20 fe,Fabiana Silveira
3654,18,426,arduino,Fabiana Silveira
3656,2,1243.0,bateria,Kléber Arruda Braz
3657,29,254.0,camera fotografica,Kléber Arruda Braz
3658,4,1474.0,power supply,Kléber Arruda Braz
3660,39,1513.0,moto g10 plus,Kléber Arruda Braz
3661,19,1394.0,bateria de carro,Kléber Arruda Braz
3662,5,74.0,led lights,Kléber Arruda Braz
3664,31,748.0,camera polaroid,Rafael Paim da Silva
3665,70,1723.0,leite ninho,Rafael Paim da Silva
3667,50,1722.0,gin,Rafael Paim da Silva
3668,6,1649.0,battery charger,Rafael Paim da Silva
3669,25,66.0,s20 fe,Rafael Paim da Silva
3670,54,242.0,vodka,Taís Ito Monteiro
3671,40,1805.0,notebook samsung i7,Taís Ito Monteiro
3673,2,1242.0,bateria,Rafael da Cruz
3675,68,148.0,açúcar,Rafael da Cruz
3676,39,1513.0,moto g10 plus,Rafael da Cruz
3677,24,509.0,polaroid,Elaine Vaz Ito
3678,21,1856.0,camera,Elaine Vaz Ito
3680,16,1171.0,fichario,Nicole Ruiz
3681,65,913.0,morango,Nicole Ruiz
3682,30,1635.0,moto g9,Nicole Ruiz
3683,42,521.0,papel de parede branco,Nicole Ruiz
3684,10,1561.0,laser,Nicole Ruiz
3685,5,74.0,led lights,Nicole Ruiz
3686,61,396.0,pasta,Janaína de Salles Arruda
3688,47,1323.0,chocolate,Janaína de Salles Arruda
3689,53,168.0,jack daniels,Janaína de Salles Arruda
3690,1,844.0,battery,Janaína de Salles Arruda
3691,27,438.0,camera canon,Janaína de Salles Arruda
3692,48,856.0,cerveja,Janaína de Salles Arruda
3693,44,1326.0,camera de segurança wifi,Elaine Paschoal Fraga
3694,50,1722.0,gin,Elaine Paschoal Fraga
3695,44,1326.0,camera de segurança wifi,Isabela Pedroso Braz
3698,19,1367.0,bateria de carro,Isabela Pedroso Braz
3699,48,856.0,cerveja,Isabela Pedroso Braz
3700,14,1563.0,carregador iphone,Isabela Pedroso Braz
3701,13,1950.0,led strip,Isabela da Cruz
3702,4,1474.0,power supply,Isabela da Cruz
3703,58,830.0,espumante,Elaine Pedroso
3705,50,1722.0,gin,Elaine Pedroso
3706,28,162.0,instax,Elaine Pedroso
3707,63,1307.0,cafeteira,Elaine Pedroso
3709,46,707.0,vinho,Kléber Damasceno Pacheco
3710,43,482.0,moto g 10,Kléber Damasceno Pacheco
3711,18,426,arduino,Kléber Damasceno Pacheco
3712,36,1590.0,ipad,Kléber Damasceno Pacheco
3714,42,521.0,papel de parede branco,Beatriz Lobo
3715,3,1947.0,batteries,Beatriz Lobo
3717,62,0.0,carrefour,Émerson Medeiros Pedroso
3719,6,1649.0,battery charger,Émerson Medeiros Pedroso
3720,35,1449.0,monitor ultrawide,Émerson Medeiros Pedroso
3721,41,751.0,samsung s20 fe,Émerson Medeiros Pedroso
3722,7,1081.0,trash can,Émerson Medeiros Pedroso
3723,37,1739.0,moto g9 plus,Émerson Medeiros Pedroso
3724,58,830.0,espumante,Beatriz Fraga
3725,4,1474.0,power supply,Beatriz Fraga
3727,61,396.0,pasta,Beatriz Fraga
3728,44,1326.0,camera de segurança wifi,Beatriz Fraga
3729,59,1566.0,doces,Beatriz Fraga
3731,5,74.0,led lights,Antônio Machado
3732,5,74.0,led lights,Émerson Monteiro Braga
3733,1,844.0,battery,Émerson Monteiro Braga
3734,65,913.0,morango,Valdomiro Gimenes Braga
3735,56,269.0,malbec,Valdomiro Gimenes Braga
3736,25,66.0,s20 fe,Janaína Silveira
3737,59,1566.0,doces,Nicole Barroso
3738,60,1105.0,cacau show,Nicole Barroso
3739,32,1901.0,instax mini,Nicole Barroso
3740,63,1307.0,cafeteira,Nicole Barroso
3741,43,482.0,moto g 10,Nicole Barroso
3742,12,437.0,multimeter,Nicole Barroso
3743,15,1805.0,switch controller,Nicole Barroso
3745,30,1635.0,moto g9,Nicole Fraga Medeiros
3746,3,1947.0,batteries,Nicole Fraga Medeiros
3747,30,1635.0,moto g9,Nicole Fraga Medeiros
3749,64,1575.0,heineken,Nicole Fraga Medeiros
3751,33,1033.0,câmera fotográfica,Beatriz Carmo Oliveira
3752,1,844.0,battery,Beatriz Carmo Oliveira
3753,63,1307.0,cafeteira,Antônio de Salles Lima
3754,45,1486.0,instax mini 11,Antônio de Salles Lima
3755,13,1950.0,led strip,Émerson Simões
3756,54,242.0,vodka,Émerson Simões
3757,23,442.0,moto g10,Émerson Simões
3758,18,425.0,arduino,Nicole Pedroso da Cunha
3759,67,1774.0,cortina para sala,Nicole Pedroso da Cunha
3760,43,482.0,moto g 10,Nicole Pedroso da Cunha
3761,20,684.0,led rgb,Fabiana Cavalcanti
3762,33,1033.0,câmera fotográfica,Fabiana Cavalcanti
3763,46,707.0,vinho,Fabiana Cavalcanti
3765,47,1323.0,chocolate,Rafael Fraga Assis
3766,63,1307.0,cafeteira,Rafael Fraga Assis
3767,29,254.0,camera fotografica,Rafael Fraga Assis
3768,31,748.0,camera polaroid,Rafael Fraga Assis
3769,67,1774.0,cortina para sala,Rafael Fraga Assis
3771,40,1798.0,notebook samsung i7,Beatriz Paschoal
3772,13,1950.0,led strip,Beatriz Paschoal
3774,21,1856.0,camera,Adriano Pedroso Oliveira
3775,57,40.0,dolce gusto,Adriano Pedroso Oliveira
3776,23,442.0,moto g10,Adriano Pedroso Oliveira
3777,37,1739.0,moto g9 plus,Adriano Pedroso Oliveira
3778,30,1635.0,moto g9,Adriano Pedroso Oliveira
3779,24,509.0,polaroid,Valdomiro Pedroso
3781,2,1242.0,bateria,Valdomiro Pedroso
3782,40,1798.0,notebook samsung i7,Valdomiro Pedroso
3783,37,1739.0,moto g9 plus,Valdomiro Pedroso
3786,53,168.0,jack daniels,Isabela da Cruz
3787,50,1722.0,gin,Heloísa Lopes
3788,14,1563.0,carregador iphone,Heloísa Lopes
3789,35,1449.0,monitor ultrawide,Heloísa Lopes
3790,70,1723.0,leite ninho,Heloísa Lopes
3791,66,1619.0,leite condensado,Heloísa Lopes
3792,7,1081.0,trash can,Heloísa Lopes
3794,43,482.0,moto g 10,Beatriz Paschoal
3797,39,1513.0,moto g10 plus,Beatriz Paschoal
3798,34,20.0,papel de parede cinza,Kléber Paschoal
3799,38,819.0,motorola g10,Kléber Paschoal
3801,43,482.0,moto g 10,Janaína Nazário
3802,68,148.0,açúcar,Janaína Nazário
3803,21,1856.0,camera,Gilmar Barroso
3804,2,1242.0,bateria,Gilmar Barroso
3805,46,707.0,vinho,Gilmar Barroso
3806,65,913.0,morango,Gilmar Barroso
3807,18,425.0,arduino,Gilmar Barroso
3808,35,1449.0,monitor ultrawide,Gilmar Barroso
3809,9,339.0,fluke,Gilmar Barroso
3811,36,1590.0,ipad,Rafael Arruda
3812,36,1590.0,ipad,Rafael Arruda
3813,46,707.0,vinho,Rafael Arruda
3814,2,1242.0,bateria,Rafael Arruda
3815,34,20.0,papel de parede cinza,Rafael Arruda
3816,40,1798.0,notebook samsung i7,Rafael Arruda
3817,54,242.0,vodka,Carina Arruda
3818,22,1807.0,câmera,Carina Arruda
3821,43,482.0,moto g 10,Carina Arruda
3822,4,1474.0,power supply,Antônio Machado
3824,25,66.0,s20 fe,Antônio Machado
3825,23,442.0,moto g10,Antônio Machado
3826,5,74.0,led lights,Antônio Machado
3827,68,148.0,açúcar,Antônio Machado
3829,42,521.0,papel de parede branco,Poliane de Salles da Cruz
3830,8,425.0,car battery,Poliane de Salles da Cruz
3831,60,1096.0,cacau show,Poliane de Salles da Cruz
3832,28,110.0,instax,Poliane de Salles da Cruz
3833,43,482.0,moto g 10,Poliane de Salles da Cruz
3834,17,0.0,bateria carro,Poliane de Salles da Cruz
3835,66,1619.0,leite condensado,Émerson Machado da Cruz
3836,7,1081.0,trash can,Fernando Fraga Cavalcanti
3837,4,1474.0,power supply,Fernando Fraga Cavalcanti
3839,50,1722.0,gin,Adriano Assis
3840,6,1648.0,battery charger,Adriano Assis
3844,3,1947.0,batteries,Adriano Assis
3845,52,66.0,bebedouro,Adriano Assis
3846,52,66.0,bebedouro,Taís Cavalcanti Lobo
3847,70,1723.0,leite ninho,Taís Cavalcanti Lobo
3848,7,1081.0,trash can,Taís Cavalcanti Lobo
3849,26,1287.0,nikon,Taís Cavalcanti Lobo
3850,13,1950.0,led strip,Taís Cavalcanti Lobo
3851,4,1474.0,power supply,Taís Cavalcanti Lobo
3852,16,1171.0,fichario,Elaine Carmo da Cruz
3853,18,425.0,arduino,Elaine Carmo da Cruz
3854,3,1947.0,batteries,Elaine Carmo da Cruz
3855,39,1513.0,moto g10 plus,Elaine Carmo da Cruz
3856,34,20.0,papel de parede cinza,Elaine Carmo da Cruz
3857,30,1635.0,moto g9,Nicolas Paschoal
3858,25,66.0,s20 fe,Nicolas Paschoal
3859,48,835.0,cerveja,Nicolas Paschoal
3860,35,1449.0,monitor ultrawide,Nicolas Paschoal
3862,57,40.0,dolce gusto,Nicolas Paschoal
3863,52,66.0,bebedouro,Nicolas Paschoal
3865,17,0.0,bateria carro,Fernando Braga
3866,6,1648.0,battery charger,Carina Lobo
3868,41,751.0,samsung s20 fe,Carina Lobo
3869,23,442.0,moto g10,Émerson Gimenes Braz
3872,16,1171.0,fichario,Elaine Correia Oliveira
3873,4,1474.0,power supply,Elaine Correia Oliveira
3874,17,0.0,bateria carro,Poliane Damasceno
3875,54,242.0,vodka,Poliane Damasceno
3876,42,521.0,papel de parede branco,Poliane Damasceno
3877,29,254.0,camera fotografica,Poliane Damasceno
3878,45,1470.0,instax mini 11,Poliane Damasceno
3879,50,1722.0,gin,Poliane Damasceno
3880,10,1561.0,laser,Nicole Gimenes Oliveira
3881,30,1635.0,moto g9,Nicole Gimenes Oliveira
3882,55,1627.0,mercado livre,Nicole Gimenes Oliveira
3885,26,1287.0,nikon,Nicole Gimenes Oliveira
3887,17,0.0,bateria carro,Poliane Silveira Nazário
3889,51,460.0,queijo,Émerson Lopes
3891,24,509.0,polaroid,Émerson Lopes
3892,53,168.0,jack daniels,Émerson Lopes
3893,18,425.0,arduino,Taís Barroso
3894,62,0.0,carrefour,Taís Barroso
3895,67,1774.0,cortina para sala,Taís Barroso
3896,26,1287.0,nikon,Taís Barroso
3897,63,1307.0,cafeteira,Taís Barroso
3899,55,1627.0,mercado livre,Nicole Carmo Ito
3900,37,1739.0,moto g9 plus,Carina Cavalcanti
3901,44,1325.0,camera de segurança wifi,Carina Cavalcanti
3902,44,1325.0,camera de segurança wifi,Carina Cavalcanti
3904,7,1081.0,trash can,Isabela Assis
3905,50,1722.0,gin,Isabela Assis
3906,32,1901.0,instax mini,Isabela Assis
3907,62,0.0,carrefour,Isabela Paim
3908,8,425.0,car battery,Isabela Paim
3909,57,40.0,dolce gusto,Beatriz Machado Paim
3911,39,1513.0,moto g10 plus,Beatriz Machado Paim
3912,11,1225.0,kabel,Beatriz Machado Paim
3913,16,1171.0,fichario,Fabiana Leal Damasceno
3915,67,1774.0,cortina para sala,Fabiana Leal Damasceno
3916,18,425.0,arduino,Kléber Ito Ruiz
3917,63,1307.0,cafeteira,Kléber Ito Ruiz
3918,40,1795.0,notebook samsung i7,Kléber Ito Ruiz
3919,8,425.0,car battery,Kléber Ito Ruiz
3920,44,1325.0,camera de segurança wifi,Kléber Ito Ruiz
3921,19,1325.0,bateria de carro,Kléber Ito Ruiz
